source_id,latest_block,agent_risk_state,agent_execution_mode,baseline_notional,agent_notional,baseline_paper_gas_paid_proxy,agent_paper_gas_paid_proxy,avoided_paper_gas_paid_proxy,paper_gas_paid_proxy_reduction,baseline_paper_slippage_proxy,agent_paper_slippage_proxy,avoided_paper_slippage_proxy,paper_slippage_proxy_reduction,baseline_paper_failed_tx_cost_proxy,agent_paper_failed_tx_cost_proxy,avoided_paper_failed_tx_cost_proxy,paper_failed_tx_cost_proxy_reduction,baseline_paper_confirmation_delay_blocks_proxy,agent_paper_confirmation_delay_blocks_proxy,avoided_paper_confirmation_delay_blocks_proxy,paper_confirmation_delay_blocks_proxy_reduction,baseline_paper_execution_cost_proxy,agent_paper_execution_cost_proxy,avoided_paper_execution_cost_proxy,paper_execution_cost_proxy_reduction,baseline_opportunity_capture_proxy,agent_opportunity_capture_proxy,avoided_opportunity_capture_proxy,opportunity_capture_proxy_reduction
24994755_2026-04-30T18:36:21.777145+00:00,24994755,HIGH_STRESS,PAUSE,1.0,0.0,1.009233,0.0,1.009233,1.0,0.259233,0.0,0.259233,1.0,0.35224325,0.0,0.35224325,1.0,5.4419794,0.0,5.4419794,1.0,2.16490719,0.0,2.16490719,1.0,1.0,0.0,1.0,1.0
24994756_2026-04-30T18:36:33.867120+00:00,24994756,HIGH_STRESS,PAUSE,1.0,0.0,0.986408,0.0,0.986408,1.0,0.250896,0.0,0.250896,1.0,0.3430115999999999,0.0,0.3430115999999999,1.0,5.3828372,0.0,5.3828372,1.0,2.11859932,0.0,2.11859932,1.0,1.0,0.0,1.0,1.0
24994757_2026-04-30T18:36:45.998699+00:00,24994757,CAUTION,REDUCE_SIZE,1.0,0.5,0.964301,0.4821505,0.4821505,0.5,0.246502,0.123251,0.123251,0.5,0.33395595,0.166977975,0.166977975,0.5,5.3213511,5.3213511,0.0,0.0,2.07689406,1.03844703,1.03844703,0.5,1.0,0.5,0.5,0.5
24994758_2026-04-30T18:36:58.084602+00:00,24994758,CAUTION,REDUCE_SIZE,1.0,0.5,0.964704,0.482352,0.482352,0.5,0.2389409999999999,0.1194704999999999,0.11947050000000001,0.5000000000000002,0.3318287,0.16591435,0.16591435,0.5,5.3181819,5.3181819,0.0,0.0,2.06729189,1.033645945,1.033645945,0.5,1.0,0.5,0.5,0.5
24994759_2026-04-30T18:37:10.158961+00:00,24994759,CAUTION,REDUCE_SIZE,1.0,0.5,0.964453,0.4822265,0.4822265,0.5,0.2411419999999999,0.1205709999999999,0.12057100000000001,0.5000000000000002,0.33240115,0.166200575,0.166200575,0.5,5.3241739,5.3241739,0.0,0.0,2.07041354,1.0352067699999998,1.0352067700000003,0.5000000000000001,1.0,0.5,0.5,0.5
24994760_2026-04-30T18:37:34.308013+00:00,24994760,CAUTION,REDUCE_SIZE,1.0,0.5,0.968136,0.484068,0.484068,0.5,0.241066,0.120533,0.120533,0.5,0.3336674,0.1668337,0.1668337,0.5,5.3364754,5.3364754,0.0,0.0,2.07651694,1.03825847,1.03825847,0.5,1.0,0.5,0.5,0.5
24994761_2026-04-30T18:37:46.366749+00:00,24994761,CAUTION,REDUCE_SIZE,1.0,0.5,0.977699,0.4888495,0.4888495,0.5,0.247502,0.123751,0.123751,0.5,0.33894525,0.169472625,0.169472625,0.5,5.3693233,5.3693233,0.0,0.0,2.10107858,1.05053929,1.05053929,0.5,1.0,0.5,0.5,0.5
24994762_2026-04-30T18:37:58.438596+00:00,24994762,CAUTION,REDUCE_SIZE,1.0,0.5,0.969103,0.4845515,0.4845515,0.5,0.2443269999999999,0.1221634999999999,0.12216350000000001,0.5000000000000002,0.33498415,0.167492075,0.167492075,0.5,5.3456584000000005,5.3456584000000005,0.0,0.0,2.08297999,1.041489995,1.041489995,0.5,1.0,0.5,0.5,0.5
24994763_2026-04-30T18:38:10.511139+00:00,24994763,HIGH_STRESS,PAUSE,1.0,0.0,0.967625,0.0,0.967625,1.0,0.25027,0.0,0.25027,1.0,0.33624975,0.0,0.33624975,1.0,5.3464475,0.0,5.3464475,1.0,2.0887895,0.0,2.0887895,1.0,1.0,0.0,1.0,1.0
24994764_2026-04-30T18:38:22.583614+00:00,24994764,CAUTION,REDUCE_SIZE,1.0,0.5,0.97906,0.48953,0.48953,0.5,0.246639,0.1233195,0.1233195,0.5,0.3391627,0.16958135,0.16958135,0.5,5.3722309,5.3722309,0.0,0.0,2.10208479,1.051042395,1.051042395,0.5,1.0,0.5,0.5,0.5
24994765_2026-04-30T18:38:34.652828+00:00,24994765,CAUTION,REDUCE_SIZE,1.0,0.5,0.969721,0.4848605,0.4848605,0.5,0.245537,0.1227685,0.1227685,0.5,0.33556345,0.167781725,0.167781725,0.5,5.3476584,5.3476584,0.0,0.0,2.08558729,1.042793645,1.042793645,0.5,1.0,0.5,0.5,0.5
24994766_2026-04-30T18:38:46.715609+00:00,24994766,HIGH_STRESS,PAUSE,1.0,0.0,0.971419,0.0,0.971419,1.0,0.2534970000000001,0.0,0.2534970000000001,1.0,0.33854575,0.0,0.33854575,1.0,5.362815400000001,0.0,5.362815400000001,1.0,2.09974329,0.0,2.09974329,1.0,1.0,0.0,1.0,1.0
24994767_2026-04-30T18:38:58.784375+00:00,24994767,HIGH_STRESS,PAUSE,1.0,0.0,0.972406,0.0,0.972406,1.0,0.2562759999999999,0.0,0.2562759999999999,1.0,0.3397249,0.0,0.3397249,1.0,5.3707506,0.0,5.3707506,1.0,2.10548196,0.0,2.10548196,1.0,1.0,0.0,1.0,1.0
24994768_2026-04-30T18:39:10.855998+00:00,24994768,HIGH_STRESS,PAUSE,1.0,0.0,0.96052,0.0,0.96052,1.0,0.250172,0.0,0.250172,1.0,0.3337336000000001,0.0,0.3337336000000001,1.0,5.3348324,0.0,5.3348324,1.0,2.07790884,0.0,2.07790884,1.0,1.0,0.0,1.0,1.0
24994769_2026-04-30T18:39:22.951704+00:00,24994769,CAUTION,REDUCE_SIZE,1.0,0.5,0.967487,0.4837435,0.4837435,0.5,0.244997,0.1224985,0.1224985,0.5,0.33461955,0.167309775,0.167309775,0.5,5.3504786,5.3504786,0.0,0.0,2.08215141,1.041075705,1.041075705,0.5,1.0,0.5,0.5,0.5
24994770_2026-04-30T18:39:35.049944+00:00,24994770,CAUTION,REDUCE_SIZE,1.0,0.5,0.959116,0.479558,0.479558,0.5,0.232317,0.1161585,0.1161585,0.5,0.3279750999999999,0.1639875499999999,0.16398755,0.5000000000000002,5.3185175,5.3185175,0.0,0.0,2.05125985,1.025629925,1.025629925,0.5,1.0,0.5,0.5,0.5
24994771_2026-04-30T18:39:47.115093+00:00,24994771,CAUTION,REDUCE_SIZE,1.0,0.5,0.971013,0.4855065,0.4855065,0.5,0.240731,0.1203655,0.1203655,0.5,0.33457385,0.167286925,0.167286925,0.5,5.3572298,5.3572298,0.0,0.0,2.08204083,1.041020415,1.041020415,0.5,1.0,0.5,0.5,0.5
24994772_2026-04-30T18:39:59.236081+00:00,24994772,HIGH_STRESS,PAUSE,1.0,0.0,0.982576,0.0,0.982576,1.0,0.2504710000000001,0.0,0.2504710000000001,1.0,0.3415429,0.0,0.3415429,1.0,5.3915209,0.0,5.3915209,1.0,2.11374199,0.0,2.11374199,1.0,1.0,0.0,1.0,1.0
24994773_2026-04-30T18:40:11.343222+00:00,24994773,HIGH_STRESS,PAUSE,1.0,0.0,0.994618,0.0,0.994618,1.0,0.2621279999999999,0.0,0.2621279999999999,1.0,0.3492547,0.0,0.3492547,1.0,5.434565,0.0,5.434565,1.0,2.1494572,0.0,2.1494572,1.0,1.0,0.0,1.0,1.0
24994774_2026-04-30T18:40:23.429542+00:00,24994774,HIGH_STRESS,PAUSE,1.0,0.0,1.007864,0.0,1.007864,1.0,0.271646,0.0,0.271646,1.0,0.3567462,0.0,0.3567462,1.0,5.474234200000001,0.0,5.474234200000001,1.0,2.1836796200000004,0.0,2.1836796200000004,1.0,1.0,0.0,1.0,1.0
24994775_2026-04-30T18:40:35.509371+00:00,24994775,HIGH_STRESS,PAUSE,1.0,0.0,1.01094,0.0,1.01094,1.0,0.2736829999999999,0.0,0.2736829999999999,1.0,0.3584338999999999,0.0,0.3584338999999999,1.0,5.4840809,0.0,5.4840809,1.0,2.19146499,0.0,2.19146499,1.0,1.0,0.0,1.0,1.0
24994779_2026-04-30T18:41:23.903951+00:00,24994779,HIGH_STRESS,PAUSE,1.0,0.0,1.020279,0.0,1.020279,1.0,0.277657,0.0,0.277657,1.0,0.36289475,0.0,0.36289475,1.0,5.510600999999999,0.0,5.510600999999999,1.0,2.21189085,0.0,2.21189085,1.0,1.0,0.0,1.0,1.0
24994784_2026-04-30T18:42:24.331177+00:00,24994784,HIGH_STRESS,PAUSE,1.0,0.0,1.043009,0.0,1.043009,1.0,0.2930090000000001,0.0,0.2930090000000001,1.0,0.37115535,0.0,0.37115535,1.0,5.5742487,0.0,5.5742487,1.0,2.2645982200000003,0.0,2.2645982200000003,1.0,1.0,0.0,1.0,1.0
24994789_2026-04-30T18:43:24.651271+00:00,24994789,HIGH_STRESS,PAUSE,1.0,0.0,1.000247,0.0,1.000247,1.0,0.272937,0.0,0.272937,1.0,0.3544675500000001,0.0,0.3544675500000001,1.0,5.4547598,0.0,5.4547598,1.0,2.1731275300000004,0.0,2.1731275300000004,1.0,1.0,0.0,1.0,1.0
24994793_2026-04-30T18:44:26.234086+00:00,24994793,HIGH_STRESS,PAUSE,1.0,0.0,0.981788,0.0,0.981788,1.0,0.272286,0.0,0.272286,1.0,0.3478116,0.0,0.3478116,1.0,5.4023774,0.0,5.4023774,1.0,2.1421233400000004,0.0,2.1421233400000004,1.0,1.0,0.0,1.0,1.0
24994794_2026-04-30T18:44:38.422522+00:00,24994794,HIGH_STRESS,PAUSE,1.0,0.0,0.981721,0.0,0.981721,1.0,0.2702929999999999,0.0,0.2702929999999999,1.0,0.3471902499999999,0.0,0.3471902499999999,1.0,5.398142,0.0,5.398142,1.0,2.13901845,0.0,2.13901845,1.0,1.0,0.0,1.0,1.0
24994796_2026-04-30T18:44:51.107045+00:00,24994796,HIGH_STRESS,PAUSE,1.0,0.0,0.981941,0.0,0.981941,1.0,0.274661,0.0,0.274661,1.0,0.34857765,0.0,0.34857765,1.0,5.4058484,0.0,5.4058484,1.0,2.14576449,0.0,2.14576449,1.0,1.0,0.0,1.0,1.0
24994798_2026-04-30T18:45:28.283653+00:00,24994798,HIGH_STRESS,PAUSE,1.0,0.0,0.982718,0.0,0.982718,1.0,0.2526790000000001,0.0,0.2526790000000001,1.0,0.342255,0.0,0.342255,1.0,5.3872963,0.0,5.3872963,1.0,2.11638163,0.0,2.11638163,1.0,1.0,0.0,1.0,1.0
24994803_2026-04-30T18:46:29.243044+00:00,24994803,HIGH_STRESS,PAUSE,1.0,0.0,0.995257,0.0,0.995257,1.0,0.2566699999999999,0.0,0.2566699999999999,1.0,0.34784095,0.0,0.34784095,1.0,5.4260183,0.0,5.4260183,1.0,2.14236978,0.0,2.14236978,1.0,1.0,0.0,1.0,1.0
24994808_2026-04-30T18:47:29.870895+00:00,24994808,CAUTION,REDUCE_SIZE,1.0,0.5,0.989562,0.494781,0.494781,0.5,0.2401889999999999,0.1200944999999999,0.1200945,0.5000000000000002,0.3409034,0.1704517,0.1704517,0.5,5.3991277,5.3991277,0.0,0.0,2.11056717,1.055283585,1.055283585,0.5,1.0,0.5,0.5,0.5
24994813_2026-04-30T18:48:31.129352+00:00,24994813,CAUTION,REDUCE_SIZE,1.0,0.5,0.991989,0.4959945,0.4959945,0.5,0.241989,0.1209945,0.1209945,0.5,0.33869705,0.169348525,0.169348525,0.5,5.396800799999999,5.396800799999999,0.0,0.0,2.11235513,1.056177565,1.056177565,0.5,1.0,0.5,0.5,0.5
24994817_2026-04-30T18:49:33.241033+00:00,24994817,CAUTION,REDUCE_SIZE,1.0,0.5,0.985335,0.4926675,0.4926675,0.5,0.2353349999999999,0.1176674999999999,0.11766750000000001,0.5000000000000002,0.33437725,0.167188625,0.167188625,0.5,5.3733735,5.3733735,0.0,0.0,2.0923846,1.0461923,1.0461923,0.5,1.0,0.5,0.5,0.5
24994822_2026-04-30T18:50:21.844155+00:00,24994822,CAUTION,REDUCE_SIZE,1.0,0.5,0.995218,0.497609,0.497609,0.5,0.245218,0.122609,0.122609,0.5,0.3330516,0.1665258,0.1665258,0.5,5.3753971,5.3753971,0.0,0.0,2.11102731,1.055513655,1.055513655,0.5,1.0,0.5,0.5,0.5
24994823_2026-04-30T18:50:34.320078+00:00,24994823,CAUTION,REDUCE_SIZE,1.0,0.25,1.000093,0.25002325,0.75006975,0.75,0.2500929999999999,0.0625232499999999,0.18756974999999998,0.7500000000000002,0.33276145,0.0831903625,0.2495710875,0.75,5.3805988,5.3805988,0.0,0.0,2.12100733,0.5302518325,1.5907554975,0.75,1.0,0.25,0.75,0.75
24994827_2026-04-30T18:51:24.759964+00:00,24994827,CAUTION,REDUCE_SIZE,1.0,0.25,1.011907,0.25297675,0.7589302499999999,0.75,0.2619069999999999,0.0654767499999999,0.19643024999999997,0.7500000000000002,0.33195185,0.0829879625,0.24896388749999998,0.75,5.3903993,5.3903993,0.0,0.0,2.14480578,0.536201445,1.6086043349999999,0.75,1.0,0.25,0.75,0.75
24994832_2026-04-30T18:52:25.179758+00:00,24994832,CAUTION,REDUCE_SIZE,1.0,0.25,1.001489,0.25037225,0.75111675,0.75,0.2514890000000001,0.06287225,0.18861675000000006,0.75,0.32329795,0.0808244875,0.24247346250000001,0.75,5.3446531,5.3446531,0.0,0.0,2.11074126,0.527685315,1.5830559450000001,0.75,1.0,0.25,0.75,0.75
24994837_2026-04-30T18:53:25.712926+00:00,24994837,CAUTION,REDUCE_SIZE,1.0,0.25,1.027229,0.25680725,0.7704217499999999,0.75,0.2772289999999999,0.0693072499999999,0.20792175,0.7500000000000002,0.3324027499999999,0.0831006874999999,0.24930206250000003,0.7500000000000003,5.4133027,5.4133027,0.0,0.0,2.17819102,0.544547755,1.633643265,0.75,1.0,0.25,0.75,0.75
24994842_2026-04-30T18:54:26.163585+00:00,24994842,CAUTION,REDUCE_SIZE,1.0,0.25,1.01602,0.254005,0.7620149999999999,0.75,0.2660199999999999,0.0665049999999999,0.19951500000000003,0.7500000000000003,0.3278703,0.081967575,0.245902725,0.75,5.3811531,5.3811531,0.0,0.0,2.14802561,0.5370064025,1.6110192075,0.75,1.0,0.25,0.75,0.75
24994847_2026-04-30T18:55:26.779597+00:00,24994847,CAUTION,REDUCE_SIZE,1.0,0.25,1.011848,0.252962,0.7588860000000001,0.75,0.2618480000000001,0.065462,0.19638600000000006,0.75,0.32339,0.0808475,0.2425425,0.75,5.3577344,5.3577344,0.0,0.0,2.1328594400000003,0.5332148600000001,1.59964458,0.75,1.0,0.25,0.75,0.75
24994852_2026-04-30T18:56:27.584614+00:00,24994852,CAUTION,REDUCE_SIZE,1.0,0.25,1.008684,0.252171,0.756513,0.75,0.2586839999999999,0.0646709999999999,0.19401300000000002,0.7500000000000003,0.3190830999999999,0.0797707749999999,0.239312325,0.7500000000000002,5.3344289,5.3344289,0.0,0.0,2.11989399,0.5299734974999999,1.5899204925000001,0.75,1.0,0.25,0.75,0.75
24994857_2026-04-30T18:57:28.512509+00:00,24994857,CAUTION,REDUCE_SIZE,1.0,0.25,1.013267,0.25331675,0.7599502499999999,0.75,0.2632669999999999,0.0658167499999999,0.19745025000000002,0.7500000000000003,0.31998525,0.0799963125,0.2399889375,0.75,5.3359761,5.3359761,0.0,0.0,2.13011686,0.532529215,1.597587645,0.75,1.0,0.25,0.75,0.75
24994862_2026-04-30T18:58:28.968453+00:00,24994862,CAUTION,REDUCE_SIZE,1.0,0.25,1.002399,0.25059975,0.75179925,0.75,0.252399,0.06309975,0.18929924999999997,0.75,0.06450245,0.0161256125,0.048376837500000006,0.75,4.7814562,4.7814562,0.0,0.0,1.79744607,0.4493615175,1.3480845525,0.7500000000000001,1.0,0.25,0.75,0.75
24994867_2026-04-30T18:59:29.579078+00:00,24994867,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.997298,0.498649,0.498649,0.5,0.247298,0.123649,0.123649,0.5,0.0627797,0.03138985,0.03138985,0.5,4.760329199999999,4.760329199999999,0.0,0.0,1.78340862,0.89170431,0.89170431,0.5,1.0,0.5,0.5,0.5
24994872_2026-04-30T19:00:30.376758+00:00,24994872,CAUTION,REDUCE_SIZE,1.0,0.5,0.977923,0.4889615,0.4889615,0.5,0.227923,0.1139615,0.1139615,0.5,0.05396745,0.026983725,0.026983725,0.5,4.6939983,4.6939983,0.0,0.0,1.72921328,0.86460664,0.86460664,0.5,1.0,0.5,0.5,0.5
24994877_2026-04-30T19:01:30.995905+00:00,24994877,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.952369,0.4761845,0.4761845,0.5,0.202369,0.1011845,0.1011845,0.5,0.04783055,0.023915275,0.023915275,0.5,4.6184188,4.6184188,0.0,0.0,1.66441043,0.832205215,0.832205215,0.5,1.0,0.5,0.5,0.5
24994882_2026-04-30T19:02:31.514595+00:00,24994882,CAUTION,REDUCE_SIZE,1.0,0.5,0.968807,0.4844035,0.4844035,0.5,0.2188069999999999,0.1094034999999999,0.10940349999999999,0.5000000000000002,0.0621632499999999,0.0310816249999999,0.031081624999999998,0.5000000000000008,4.6600857,4.6600857,0.0,0.0,1.71578582,0.85789291,0.85789291,0.5,1.0,0.5,0.5,0.5
24994887_2026-04-30T19:03:32.012508+00:00,24994887,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.999503,0.4997515,0.4997515,0.5,0.249503,0.1247515,0.1247515,0.5,0.07681385,0.038406925,0.038406925,0.5,4.7457507,4.7457507,0.0,0.0,1.80039492,0.90019746,0.90019746,0.5,1.0,0.5,0.5,0.5
24994892_2026-04-30T19:04:32.554974+00:00,24994892,CAUTION,REDUCE_SIZE,1.0,0.5,0.988783,0.4943915,0.4943915,0.5,0.232473,0.1162365,0.1162365,0.5,0.07412215,0.037061075,0.037061075,0.5,4.7438108,4.7438108,0.0,0.0,1.76975923,0.884879615,0.884879615,0.5,1.0,0.5,0.5,0.5
24994897_2026-04-30T19:05:21.051545+00:00,24994897,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.996511,0.4982555,0.4982555,0.5,0.246511,0.1232555,0.1232555,0.5,0.07647985,0.038239925,0.038239925,0.5,4.7663303,4.7663303,0.0,0.0,1.79613488,0.8980674399999999,0.8980674400000002,0.5000000000000001,1.0,0.5,0.5,0.5
24994902_2026-04-30T19:06:21.491579+00:00,24994902,CAUTION,REDUCE_SIZE,1.0,0.5,0.979554,0.489777,0.489777,0.5,0.229554,0.114777,0.114777,0.5,0.0640731,0.03203655,0.03203655,0.5,4.709433300000001,4.709433300000001,0.0,0.0,1.74412443,0.872062215,0.872062215,0.5,1.0,0.5,0.5,0.5
24994907_2026-04-30T19:07:22.085927+00:00,24994907,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.959781,0.4798905,0.4798905,0.5,0.209781,0.1048905,0.1048905,0.5,0.05223895,0.026119475,0.026119475,0.5,4.6594576,4.6594576,0.0,0.0,1.68774671,0.8438733549999999,0.8438733550000002,0.5000000000000001,1.0,0.5,0.5,0.5
24994912_2026-04-30T19:08:22.725158+00:00,24994912,CAUTION,REDUCE_SIZE,1.0,0.5,0.953425,0.4767125,0.4767125,0.5,0.2034249999999999,0.1017124999999999,0.10171250000000001,0.5000000000000002,0.04599555,0.022997775,0.022997775,0.5,4.620003499999999,4.620003499999999,0.0,0.0,1.6648459,0.83242295,0.83242295,0.5,1.0,0.5,0.5,0.5
24994917_2026-04-30T19:09:23.244152+00:00,24994917,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.979312,0.489656,0.489656,0.5,0.2293119999999999,0.1146559999999999,0.11465600000000001,0.5000000000000002,0.058205,0.0291025,0.0291025,0.5,4.6922268,4.6922268,0.0,0.0,1.73605168,0.86802584,0.86802584,0.5,1.0,0.5,0.5,0.5
24994922_2026-04-30T19:10:23.903446+00:00,24994922,CAUTION,REDUCE_SIZE,1.0,0.5,0.979344,0.489672,0.489672,0.5,0.229344,0.114672,0.114672,0.5,0.0571152,0.0285576,0.0285576,0.5,4.6692609,4.6692609,0.0,0.0,1.73272929,0.866364645,0.866364645,0.5,1.0,0.5,0.5,0.5
19000151_2026-04-30T19:11:12.330274+00:00,19000151,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.142227,0.0711135,0.0711135,0.5,0.0126681,0.00633405,0.00633405,0.5,1.9814497,1.9814497,0.0,0.0,0.35304007,0.176520035,0.176520035,0.5,1.0,0.5,0.5,0.5
19000150_2026-04-30T19:16:40.947479+00:00,19000150,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.133753,0.0668765,0.0668765,0.5,0.0101259,0.00506295,0.00506295,0.5,1.9721283,1.9721283,0.0,0.0,0.34109173,0.170545865,0.170545865,0.5,1.0,0.5,0.5,0.5
19000151_2026-04-30T19:17:41.608357+00:00,19000151,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.142227,0.0711135,0.0711135,0.5,0.0126681,0.00633405,0.00633405,0.5,1.9814497,1.9814497,0.0,0.0,0.35304007,0.176520035,0.176520035,0.5,1.0,0.5,0.5,0.5
19000152_2026-04-30T19:18:42.226545+00:00,19000152,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1432759999999999,0.0716379999999999,0.07163800000000001,0.5000000000000003,0.0129827999999999,0.0064913999999999,0.0064914000000000005,0.5000000000000039,1.9826036,1.9826036,0.0,0.0,0.3545191599999999,0.1772595799999999,0.17725958,0.5000000000000001,1.0,0.5,0.5,0.5
19000153_2026-04-30T19:19:42.921712+00:00,19000153,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1366049999999999,0.0683024999999999,0.06830249999999999,0.5000000000000003,0.0109815,0.00549075,0.00549075,0.5,1.9752655,1.9752655,0.0,0.0,0.34511305,0.172556525,0.172556525,0.5,1.0,0.5,0.5,0.5
19000154_2026-04-30T19:20:43.469962+00:00,19000154,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1345119999999999,0.0672559999999999,0.06725600000000001,0.5000000000000004,0.0103535999999999,0.0051767999999999,0.0051768000000000005,0.5000000000000049,1.9729632,1.9729632,0.0,0.0,0.3421619199999999,0.1710809599999999,0.17108096,0.5000000000000001,1.0,0.5,0.5,0.5
19000155_2026-04-30T19:21:44.147610+00:00,19000155,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.132405,0.0662025,0.0662025,0.5,0.0097215,0.00486075,0.00486075,0.5,1.9706455,1.9706455,0.0,0.0,0.33919105,0.169595525,0.169595525,0.5,1.0,0.5,0.5,0.5
19000156_2026-04-30T19:22:44.860429+00:00,19000156,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.136301,0.0681505,0.0681505,0.5,0.0108903,0.00544515,0.00544515,0.5,1.9749311,1.9749311,0.0,0.0,0.34468441,0.172342205,0.172342205,0.5,1.0,0.5,0.5,0.5
19000157_2026-04-30T19:23:45.535223+00:00,19000157,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1389559999999999,0.0694779999999999,0.06947800000000001,0.5000000000000004,0.0116867999999999,0.0058433999999999,0.0058434,0.5000000000000043,1.9778516,1.9778516,0.0,0.0,0.3484279599999998,0.1742139799999999,0.1742139799999999,0.5,1.0,0.5,0.5,0.5
19000158_2026-04-30T19:24:46.078682+00:00,19000158,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.132839,0.0664195,0.0664195,0.5,0.0098517,0.00492585,0.00492585,0.5,1.9711229,1.9711229,0.0,0.0,0.33980299,0.169901495,0.169901495,0.5,1.0,0.5,0.5,0.5
19000159_2026-04-30T19:25:46.701249+00:00,19000159,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.138718,0.069359,0.069359,0.5,0.0116154,0.0058077,0.0058077,0.5,1.9775898,1.9775898,0.0,0.0,0.34809238,0.17404619,0.17404619,0.5,1.0,0.5,0.5,0.5
19000160_2026-04-30T19:26:35.235570+00:00,19000160,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.131148,0.065574,0.065574,0.5,0.0093444,0.0046722,0.0046722,0.5,1.9692628,1.9692628,0.0,0.0,0.3374186800000001,0.16870934,0.16870934000000007,0.5000000000000001,1.0,0.5,0.5,0.5
19000161_2026-04-30T19:27:35.914105+00:00,19000161,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1285309999999999,0.0642654999999999,0.06426549999999999,0.5000000000000003,0.0085592999999999,0.0042796499999999,0.00427965,0.5000000000000059,1.9663841,1.9663841,0.0,0.0,0.3337287099999999,0.1668643549999999,0.16686435499999996,0.5000000000000001,1.0,0.5,0.5,0.5
19000162_2026-04-30T19:28:36.499621+00:00,19000162,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.126411,0.0632055,0.0632055,0.5,0.0079233,0.00396165,0.00396165,0.5,1.9640521,1.9640521,0.0,0.0,0.33073951,0.165369755,0.165369755,0.5,1.0,0.5,0.5,0.5
19000163_2026-04-30T19:29:37.141310+00:00,19000163,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.126923,0.0634615,0.0634615,0.5,0.0080769,0.00403845,0.00403845,0.5,1.9646153,1.9646153,0.0,0.0,0.33146143,0.165730715,0.165730715,0.5,1.0,0.5,0.5,0.5
19000164_2026-04-30T19:30:37.798741+00:00,19000164,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1266629999999999,0.0633314999999999,0.06333149999999999,0.5000000000000003,0.0079988999999999,0.0039994499999999,0.003999449999999999,0.5000000000000062,1.9643293,1.9643293,0.0,0.0,0.3310948299999998,0.1655474149999999,0.1655474149999999,0.5,1.0,0.5,0.5,0.5
19000165_2026-04-30T19:31:38.441636+00:00,19000165,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1198019999999999,0.0599009999999999,0.059900999999999996,0.5000000000000004,0.0059405999999999,0.0029702999999999,0.0029703,0.5000000000000084,1.9567822,1.9567822,0.0,0.0,0.3214208199999999,0.1607104099999999,0.16071041,0.5000000000000002,1.0,0.5,0.5,0.5
19000166_2026-04-30T19:32:39.076432+00:00,19000166,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.119974,0.059987,0.059987,0.5,0.0059922,0.0029961,0.0029961,0.5,1.9569714,1.9569714,0.0,0.0,0.3216633400000001,0.16083167,0.16083167000000007,0.5000000000000001,1.0,0.5,0.5,0.5
19000167_2026-04-30T19:33:39.795954+00:00,19000167,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.119309,0.0596545,0.0596545,0.5,0.0057927,0.00289635,0.00289635,0.5,1.9562399,1.9562399,0.0,0.0,0.32072569,0.160362845,0.160362845,0.5,1.0,0.5,0.5,0.5
19000168_2026-04-30T19:34:40.448174+00:00,19000168,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1232659999999999,0.0616329999999999,0.061633,0.5000000000000004,0.0069798,0.0034899,0.0034899,0.5,1.9605926,1.9605926,0.0,0.0,0.32630506,0.16315253,0.16315253,0.5,1.0,0.5,0.5,0.5
